player_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value,minutes_played,npxg_per_90,shots_per_90,sot_per_90,headed_shots_per_90,xa_per_90,succ_pass_per_90,succ_pass_rate,acc_long_balls_per_90,succ_long_balls_rate,chances_created_per_90,big_chances_created_per_90,succ_crosses_per_90,succ_crosses_rate,succ_dribbles_per_90,succ_dribbles_rate,duels_won_per_90,duels_won_rate,aerials_won_per_90,aerials_won_rate,touches_per_90,touches_opp_box_per_90,dispossessed_per_90,fouls_won_per_90,defcon_per_90,tackles_per_90,interceptions_per_90,blocks_per_90,fouls_committed_per_90,recoveries_per_90,poss_won_final_3rd_per_90,succ_dribbles_def_per_90,clearances_per_90,top_speed,distance_covered_per_90,running_distance_per_90,sprint_distance_per_90,sprints_per_90
509189,10079,Elías Gómez,1994-06-09T00:00:00.000Z,179.0,left,Argentina,LB,,1200000.0,1620.0,0.007961111,0.333333333,,0.111111111,0.074391207,31.55555556,75.13227513,3.666666667,47.14285714,0.666666667,0.055555556,0.666666667,19.67213115,0.666666667,36.36363636,5.388888889,57.05882353,1.888888889,68.0,69.16666667,0.722222222,0.333333333,1.222222222,6.055555556,1.666666667,1.166666667,0.222222222,1.111111111,6.388888889,0.111111111,0.611111111,3.0,,,,,
615905,298629,Cristian Paz,1995-04-24T00:00:00.000Z,184.0,right,Argentina,CB,,500000.0,1513.0,,0.0,,,0.010362417,11.30204891,67.61565836,1.546596167,29.88505747,0.118968936,0.059484468,0.059484468,25.0,0.237937872,80.0,4.104428288,54.76190476,1.427627231,53.33333333,31.76470588,0.059484468,0.059484468,0.356906808,11.06411104,2.081956378,1.606080635,0.356906808,1.606080635,3.331130205,0.059484468,0.416391276,7.019167217,,,,,
1388618,10096,Juan Pablo Ludueña,2003-02-11T00:00:00.000Z,176.0,,Argentina,CB,,1300000.0,1503.0,0.049197605,0.658682635,0.239520958,0.419161677,0.028278744,29.04191617,80.69883527,3.71257485,52.54237288,0.239520958,0.05988024,0.05988024,50.0,,,5.389221557,58.06451613,3.113772455,55.31914894,51.31736527,0.958083832,0.299401198,0.299401198,10.71856287,1.976047904,1.616766467,0.479041916,0.479041916,3.592814371,0.05988024,0.479041916,6.646706587,,,,,
1086539,161730,Juan Gutiérrez,2002-02-04T00:00:00.000Z,178.0,right,Uruguay,AM,"LM,RW,LW,ST",2000000.0,1488.0,0.20055242,1.995967742,0.846774194,0.241935484,0.064155607,11.18951613,71.70542636,0.241935484,33.33333333,0.60483871,0.181451613,0.120967742,15.38461538,1.693548387,43.75,4.717741935,43.09392265,0.302419355,18.51851852,32.78225806,3.75,1.512096774,1.693548387,1.330645161,1.028225806,0.241935484,,0.786290323,3.568548387,0.60483871,0.60483871,0.060483871,,,,,
469590,10081,Leonardo Gil,1991-05-31T00:00:00.000Z,176.0,left,Chile,DM,"CM,AM",375000.0,1577.0,0.029191502,0.741915029,0.342422321,0.057070387,0.140792276,40.29169309,80.50171038,1.655041218,46.77419355,1.883322765,0.285351934,1.198478123,30.0,0.285351934,45.45454545,6.049461002,53.53535354,1.084337349,35.18518519,68.25618263,0.913126189,0.856055802,2.625237793,4.051997464,2.168674699,0.570703868,0.228281547,1.141407736,6.62016487,0.513633481,1.084337349,1.084337349,,,,,
1216361,161730,Lucas Souto,1998-10-11T00:00:00.000Z,,,Argentina,CB,"RB,RM",400000.0,1485.0,0.064696969,0.424242424,0.121212121,0.303030303,0.023545273,31.39393939,80.81123245,1.212121212,39.21568627,0.060606061,,0.060606061,9.090909091,0.484848485,36.36363636,4.424242424,50.0,2.484848485,64.0625,61.39393939,0.96969697,0.606060606,0.363636364,10.0,1.090909091,2.242424242,0.121212121,1.090909091,3.272727273,0.242424242,0.606060606,6.545454545,,,,,
1635811,161730,Santiago Sosa,2005-01-30T00:00:00.000Z,175.0,,Argentina,DM,CM,2000000.0,1469.0,0.005513955,0.306330837,,,0.014964171,31.36827774,82.18298555,1.531654187,40.98360656,0.183798502,,0.122532335,28.57142857,0.306330837,33.33333333,4.717494894,50.65789474,0.918992512,42.85714286,52.38257318,,0.551395507,1.715452689,5.942818244,1.837985024,1.286589517,0.306330837,1.164057182,4.840027229,0.183798502,1.102791014,2.511912866,,,,,
543304,10086,Nicolás Oroz,1994-04-01T00:00:00.000Z,171.0,left,Argentina,CM,"DM,RW,AM",1000000.0,1477.0,0.027962762,0.67027759,0.243737305,,0.175073483,40.09478673,85.0129199,3.960731212,73.03370787,1.584292485,0.304671632,1.279620853,35.59322034,1.035883548,47.22222222,3.65605958,46.875,0.182802979,30.0,64.04197698,1.218686527,0.853080569,0.792146242,3.716993907,1.645226811,1.096817874,0.304671632,0.731211916,6.093432634,0.426540284,1.096817874,0.67027759,,,,,
229816,10103,Ignacio Fernández,1990-01-12T00:00:00.000Z,182.0,left,Argentina,AM,"RM,CM,RW",225000.0,1460.0,0.106551368,1.417808219,0.493150685,0.061643836,0.142441147,34.02739726,80.81991215,2.712328767,63.76811594,1.479452055,0.246575342,0.493150685,20.51282051,1.294520548,47.72727273,7.150684932,52.25225225,0.801369863,56.52173913,64.41780822,1.726027397,1.294520548,3.267123288,4.5,1.787671233,0.554794521,0.308219178,1.602739726,6.410958904,0.678082192,1.602739726,1.849315068,,,,,
1520154,568727,Facundo Lencioni,2001-02-14T00:00:00.000Z,,,Argentina,LM,"DM,CM,RW,AM,LW",2000000.0,1526.0,0.176756231,2.595019659,0.589777195,0.235910878,0.164797861,20.11140236,74.13043478,2.300131062,62.90322581,2.359108781,0.353866317,1.474442988,31.64556962,1.592398427,50.0,5.602883355,47.02970297,0.707732634,57.14285714,52.49017038,1.828309305,1.887287025,1.415465269,3.066841415,1.887287025,0.412844037,0.117955439,0.943643512,5.543905636,0.530799476,1.356487549,0.648754915,,,,,
847979,10103,Marcelo Torres,1997-11-06T00:00:00.000Z,180.0,,Argentina,ST,,2800000.0,1460.0,0.239665072,1.54109589,0.924657534,0.246575342,0.045167868,13.62328767,77.81690141,0.369863014,66.66666667,0.493150685,0.061643836,,,0.308219178,45.45454545,1.787671233,36.70886076,0.616438356,35.71428571,25.82876712,3.575342466,0.431506849,0.493150685,0.801369863,0.369863014,0.184931507,,1.109589041,1.726027397,0.678082192,0.246575342,0.246575342,,,,,
1517524,949030,Rafael Profini,2003-09-09T00:00:00.000Z,184.0,left,Argentina,CM,,,1479.0,0.052862067,0.791075051,0.243407708,0.060851927,0.09677577,34.19878296,83.13609467,2.860040568,71.21212121,1.582150101,0.121703854,0.060851927,16.66666667,0.912778905,75.0,4.137931034,50.37037037,0.730223124,42.85714286,54.09736308,1.156186613,0.973630832,1.095334686,3.164300203,1.39959432,0.730223124,0.182555781,0.912778905,5.659229209,0.182555781,0.973630832,0.851926978,,,,,
1200762,10101,Augusto Schott,2000-01-17T00:00:00.000Z,175.0,right,Argentina,RB,"LB,RWB",1200000.0,1532.0,0.094588124,0.998694517,0.411227154,0.352480418,0.035435002,24.84986945,73.4375,0.998694517,24.63768116,0.411227154,,0.293733681,11.9047619,0.176240209,25.0,4.875979112,56.46258503,1.879895561,57.14285714,56.63185379,1.58616188,0.293733681,0.704960836,6.34464752,2.114882507,0.822454308,0.352480418,0.998694517,2.526109661,0.058746736,0.587467363,3.054830287,,,,,
864978,1943,Enzo Giménez,1998-02-17T00:00:00.000Z,177.0,,Paraguay,RW,"RB,DM,RM",,109.0,0.060110092,1.651376147,0.825688073,0.825688073,0.2039265,27.24770642,80.48780488,0.825688073,50.0,2.47706422,,0.825688073,33.33333333,,,8.256880734,58.82352941,1.651376147,100.0,56.14678899,3.302752294,1.651376147,1.651376147,5.779816514,4.95412844,,,0.825688073,4.128440367,,1.651376147,0.825688073,,,,,
1129078,161729,José Florentín,1996-07-05T00:00:00.000Z,184.0,left,Paraguay,CM,DM,2200000.0,1556.0,0.165724942,2.024421594,0.751928021,0.867609254,0.044177028,31.17609254,81.05263158,2.197943445,59.375,0.520565553,0.057840617,0.057840617,20.0,0.231362468,57.14285714,6.767352185,53.66972477,3.296915167,54.80769231,54.60154242,2.371465296,0.462724936,1.446015424,6.362467866,1.850899743,1.735218509,0.347043702,1.850899743,6.593830334,0.289203085,0.867609254,2.429305913,,,,,
